id_rubrique,nom,type,depth,parent,nb_produits
2007264,"Installations de filtration d'eau",0,2,2007259,22
1001848,"Détecteurs de chaleur",0,2,1000364,21
2005114,"Afficheurs lumineux commerciaux",0,2,2002383,21
2004670,"Station d'étamage",0,2,1000999,21
2018447,"Afficheur file d'attente",0,2,2018446,21
9000129,"Robot d'assistance à la personne",0,2,9000373,21
2012197,"Appareils d'assèchement de mur",0,2,1000360,21
2010840,"Sertisseuses pneumatiques",0,2,9000381,21
2003497,"Émerillons de levage",0,2,2007710,21
9000519,"Robot de nettoyage de panneaux solaires",0,2,9000373,21
2019176,"Hublot de visualisation",0,2,1002096,21
2007371,"Accumulateurs de palettes",0,2,1000409,21
2019232,"Système automatique de stockage et de déstockage (AS/RS)",0,2,1000411,21
1001900,"Kits d'identification d'accès",0,2,2012829,20
9000193,"Sac anti-inondation	",0,2,9000390,20
1001849,"Services de contrôle d'accès",0,2,2012829,20
2008759,"Robots de surveillance",0,2,1000377,20
2010948,Turbocompresseurs,0,2,1000030,20
2018448,"Borne de gestion de file d'attente",0,2,2018446,20
2016323,"Alarme radio sans fil",0,2,1000369,20
2009294,"Accessoires pour pompes pneumatiques",0,2,2001019,20
2010860,"Parcs pour enfants",0,2,2010018,20
2013408,"Chargeurs pour transport pneumatique",0,2,2013732,20
9000588,"Laveur pistolet peinture",0,2,2009246,20
2019033,"Testeur de borne de recharge",0,2,9000326,20
2019739,"Lève roue",0,2,1000401,20
2018819,"Coque pour chaussure",0,2,9000379,20
2018441,"Bandes modulaires",0,2,1000399,20
2008225,"Bornes arrêt-minute",0,2,2012827,20
1001432,"Générateurs de tension",0,2,2003487,20
1001133,"Ressorts de torsion",0,2,1000033,20
2018413,"Capteur de vapeur d'huile d'air comprimé",0,2,9000383,19
2016364,"Bornes incendie",0,2,1000367,19
2018884,"Portillon de sécurité",0,2,2012828,19
2014510,"Poste de contrôle",0,2,1000422,19
9000516,"Pochette anti-téléphone pour la pause numérique",0,2,2005198,19
9000540,"Cabine de soudage laser",0,2,1000272,19
2016792,"Accessoires véhicules incendie",0,2,1000367,19
1001697,"Maintien en pression",0,2,1000343,19
2012585,"Basculeurs / retourneurs de conteneurs",0,2,9000359,19
2015831,"Ampèremètres numériques",0,2,9000326,19
9000591,"Colonne levage telescopique",0,2,9000590,19
2012584,"Basculeurs / retourneurs de bobines",0,2,9000359,19
2003417,"Logiciels de gestion et traitements de pesées",0,2,1000083,18
2017538,"Garnitures mécaniques",0,2,1000036,18
2015982,"Table de montage",0,2,2005495,18
2016921,"Salles de bains préfabriquées",0,2,9000374,18
2001858,Démagnétiseurs,0,2,1000174,18
9000528,"Robot de pose de vitrage",0,2,2007710,18
2007365,"Postes de transformation de signaux électriques",0,2,2007948,18
2016322,"Masque pare-visage",0,2,2006800,18
2018523,"Robot de peinture ",0,2,2009246,18
2000082,"Joints tournants haute vitesse",0,2,2002048,18
9000194,"Tiroir à palette",0,2,2007619,18
2015066,"Cloison d'atelier",0,2,2001553,18
9000088,"Barrière écluse",0,2,2013732,18
2003307,"Turbines hydro-électrique",0,2,1000036,18
2003681,"Manipulateurs pour sacs",0,2,1000079,18
2015262,"Pistolet station peinture",0,2,2009246,18
2018412,"Capteur de pression d'air comprimé",0,2,9000383,18
9000024,"Chauffe roulement",0,2,1000033,18
2016809,"Service de désenfumage",0,2,1000367,18
2018396,"Purgeurs thermodynamique",0,2,9000384,17
9000111,"Convoyeur à accumulation",0,2,1000399,17
2005490,"Bornes hydrauliques",0,2,1000036,17
2017512,"Ioniseur d'air",0,2,2004130,17
2001916,"Régulateurs analogiques pour chauffage",0,2,2011641,17
2017378,"Convoyeurs à copeaux",0,2,1000399,17
2010070,"Pupitres informatiques",0,2,1000422,17
2009306,"Grille de transfert",0,2,1000356,17
2019580,"Table de sciage",0,2,1000262,17
9000510,"Recuperateur de chaleur sur eaux usees",0,2,2008685,17
2008714,"Afficheurs lumineux de sécurité",0,2,2002383,17
9000190,"Armoire et casier RFID",0,2,1000387,17
2002968,"Borne pour pont bascule",0,2,2000477,17
9000033,"Casier d'école",0,2,1000422,17
9000497,"Dés de palette",0,2,2007619,17
2019745,Voltmètre,0,2,9000326,17
9000221,"Caillebotis en caoutchouc",0,2,1000386,17
1001857,"Panneaux coupe-feu",0,2,1000365,17
2017760,"Systèmes de pompage de lentilles d'eau",0,2,1000215,17
2017612,"Matelas isolant	",0,2,2010772,16
1002488,"Boîte à coins pour câbles de levage",0,2,2007710,16
2018937,"Système de dimensionnement et de pesée automatique",0,2,2000477,16
2016403,Pico-ampèremètres,0,2,9000326,16
2019597,"Écran de cantonnement",0,2,1000365,16
2003854,"Pesages sur convoyeurs / transporteurs",0,2,2000477,16
2019724,"Régulateur pour éolienne",0,2,2009367,16
2015554,"Relais thermique",0,2,1000181,16
2018773,"Compresseur haute pression ",0,2,1000207,16
2018467,"Appareil à adduction d'air",0,2,2006800,16
1002159,"Embouts et galets pour convoyeurs",0,2,1000399,16
1001841,"Alarmes incendie électroniques",0,2,1000364,16
2007941,"Pompes pneumatiques manuelles",0,2,2001019,16
2012521,"Dalles de plafonds",0,2,2001553,15
2013991,"Détecteurs de faux documents",0,1,1000012,15
2007904,"Logiciels de gardiennage",0,2,1000373,15
2018752,"Chariot de séchage",0,2,2009246,15
9000300,Repose-pied,0,2,2001558,15
2019038,"Casier électronique",0,2,1000411,15
2017363,"Contrôleurs pour engins de manutention",0,2,1000397,15
1002548,Guide-roue,0,2,2005546,15
2019718,"Manche de chargement télescopique",0,2,2013732,15
9000448,"Toile filtrante",0,2,2005982,15
2007698,"Plates-formes de manutention",0,2,2013732,15
2017018,"Portes blindées de maisons ",0,2,2012830,15
2000980,"Cloisons fixes",0,2,2001553,15
2019193,"Compresseur de segment",0,2,1000030,15
2009023,"Machines à signer",0,2,9000377,15
2018414,"Analyseur d'air comprimé",0,2,9000383,14
1001286,"Machines de brasage",0,2,9000381,14
2011271,"Armoires à portes pliantes",0,2,2005553,14
2019473,"Filtre à gaz",0,2,2005982,14
2018253,"Barrière coulissante",0,2,2012828,14
2016973,"Roll-containers horizontal",0,2,1000396,14
9000573,"Tracker solaire",0,2,2009368,14
9000113,"Lampe de quai",0,2,2005546,14
2018566,"Fauteuil pour salle de spectacle",0,2,9000083,14
2015067,"Pied de cloison",0,2,2001553,14
2016765,"Caillebotis bois",0,2,1000386,13
2016389," Machine pour fabrication de porte clés personnalisés",0,2,1000387,13
2009230,"Mousses coupe-feu",0,2,1000365,13
2012199,"Centrales de chauffage",0,2,2008685,13
1001118,"Couronnes d'orientation",0,2,1000033,13
2014736,"Poulie variable",0,2,1000031,13
9000441,"Crash barrière",0,2,2012828,13
2019160,"Pochette de clés transportable",0,2,1000370,13
2003972,"Courroies pour convoyage",0,2,1000031,13
2000886,"Coffrets de sécurité",0,2,1000375,13
9000308,"Tresse métallique",0,2,1000999,13
2018627,"Robot humanoïde",0,2,9000373,13
2002164,"Protecteurs enrouleurs",0,2,1002096,13
2014198,Millivoltmètre,0,2,9000326,13
2018623,"Enregistreur HDCVI",0,2,1000377,13
9000165,"Convoyeur de carrière",0,2,1000399,13
2008738,"Pellets ou granulés de bois",0,2,1000343,13
2001566,"Signalisations de détresse",0,2,1000384,13
2018062,"Chariot à ventouses",0,2,2007710,13
2016357,"Nettoyant de matériel de pulvérisation de peinture",0,2,2009246,13
2003242,"Portes blindées de chambres fortes",0,2,2012830,13
9000147,"Système de dosage d'émulseur",0,2,1000367,12
2017570,"Logiciels d'étude et de calcul électriques",0,2,1000029,12
1001909,"Détecteurs de chocs et vibrations",0,2,1000369,12
2018456,"Chariot pour grille d'exposition",0,2,2005198,12
2002588,"Tables / plateaux de transport à billes",0,2,1000399,12
2002942,"Convoyeurs / transporteurs au sol",0,2,1000399,12
9000564,"Feu tricolore intelligent",0,2,1000384,12
9000634,"Vestiaire pompier",0,2,9000378,12
2002972,"Convoyeurs / transporteurs à raclettes",0,2,1000399,12
1001907,Caillebotis,0,2,1000386,12
2016398,"Convoyeurs hélicoïdaux",0,2,1000399,12
2003298,"Chargeurs, déchargeurs de manutention",0,2,1000399,12
9000657,"colonne lumineuse",0,3,9000655,12
9000499,"Entreprise de thermolaquage",0,2,2009246,12
2000677,"Générateurs d'eau chaude",0,2,2008685,12
9000152,"Shelter militaire",0,2,1000415,12
2007839,"Kit éolienne",0,2,2009367,12
2014666,"Onduleur pour soudure",0,2,1000272,12
2016319,"Raccord câble",0,2,1000999,12
2001677,"Basculeurs / retourneurs de palettes",0,2,9000359,12
2017349,"Cloisons translucides",0,2,2001553,12
2010815,"Endosseuses de chèques",0,2,9000377,12
2012203,"Sous-stations de chauffage",0,2,2008685,11
9000534,"Caisse de remuage",0,2,2007619,11
2008224,"Bornes à tickets",0,2,2012827,11
2018841,"Pince à border",0,2,2012174,11
2002692,"Contrôleurs de pesage",0,2,2000477,11
9000192,"Table vibrante",0,2,2013732,11
1002283,"Logiciels de gestion de la supply chain",0,2,1000083,11
1001851,"Tableaux d'alarmes incendie",0,2,1000364,11
2001783,"Cabines fumeurs",0,2,2008987,11
1001961,"Matériels de téléassistance",0,2,1000377,11
9000599,"Vanne à clapet",0,2,2011698,11
2016352,Interverrouillage,0,2,1000386,11
2008218,"Obstacles escamotables",0,2,2012827,11
2014770,"Palette alimentaire",0,2,2007619,11
2010946,"Cuves pour pulvérulents et granules",0,2,2007627,10
2000675,"Colonnes de chauffage",0,2,1000344,10
2014105,Débiteuses,0,2,1000262,10
2018113,"Gazomètres & réservoirs à gaz",0,2,2007627,10
9000191,"Distributeur automatique de vêtements ou D.A.V.",0,2,2007417,10
2018843,"Pince à rétreindre",0,2,2012174,10
2008694,"Robinets d'incendie armés",0,2,1000367,10
2003791,"Détecteurs de flammes",0,2,1000364,10
2006889,"Enduits coupe-feu",0,2,1000365,10
2011646,"Thermorégulateurs pid",0,2,2011641,10
9000082,"Solution de détection de faux documents",0,1,1000012,10
9000299,"Jeux d'imitation",0,2,2010018,10
9000266,"Trottinette industrielle",0,2,1000396,10
2019736,"Traverse de levage",0,2,1000401,10
2003182,"Mesures d'électricité statique",0,2,9000326,10
9000052,"Cage à drone filet et gonflable",0,2,9000388,10
2006199,"Bras de chargement",0,2,1000079,10
1001049,"Logiciels de schématique électrique",0,2,1000029,9
2019760,"Coffret électrique pour pompe",0,2,1000215,9
2018123,"Murs filtrant pour cabines de peinture",0,2,2009246,9
2019139,"Montre PTI",0,2,2007417,9
2017445," Cloisons et rideaux souples",0,2,2001553,9
2018743,"Simulateur de soudage",0,2,1000272,9
2017741,"Machines à hologrammes",0,1,1000012,9
2018992,"Filtre conique",0,2,1000217,9
2019294,"Plaque filtrante",0,2,2005982,9
2019007,"Colonne à taquet",0,2,2013732,9
2006891,"Mortiers coupe-feu",0,2,1000365,9
2007713,"Tube pneumatique",0,2,2013732,9
2017016,"Portes blindées d'appartement",0,2,2012830,9
2011253,"Murs et plinthes chauffants",0,2,2010332,9
1001864,"Canons incendie",0,2,1000367,9
2018796,"Totem pour bornes escamotables",0,2,2012827,9
9000405,"Amplificateur de puissance CEM",0,2,9000326,9
2002186,"Équipements de revêtement de surface",0,2,2009246,8
2017608,"Sirènes d'alerte à la population",0,3,9000655,8
9000296,"Chariot à peinture",0,2,2010018,8
2009086,"Panneaux solaires thermiques à air",0,2,2009084,8
2017911,"Établis électrifiés",0,2,2005495,8
2002136,"Pompes pneumatiques à palettes",0,2,2001019,8
2011889,"Couronneuses de câbles",0,2,1000999,8
2018858,"Sécheur d'air par absorption",0,2,9000385,8
2001999,"Poutres froides",0,2,1000351,8
2016742,"Applications mobiles de gardiennage",0,2,1000373,8
9000208,"Copieur de badge",0,2,2012829,8
9000224,"Interphone de sécurité",0,2,2012829,8
2017898,"Détecteurs d'explosifs et narcotiques",0,2,9000391,8
2004222,"Solutions automatisées",0,2,2007619,8
2012819,"Rives de guidage convoyeurs / transporteurs",0,2,1000399,8
1001952,"Coffres de transfert de fond",0,2,1000375,8
2006888,"Peintures coupe-feu",0,2,1000365,7
2007590,"Logiciels de câblage électrique",0,2,1000029,7
9000579,"climatiseur sans unité extérieure",0,2,1000351,7
2005548,"Passerelles de quais",0,2,2005546,7
2003692,"Portes tournantes de sécurité",0,2,2012830,7
2007464,"Bac à feu",0,2,1000367,7
9000125,"Porte anti-squat",0,2,2012830,7
2008522,"Pompes pneumatiques vide-conteneurs",0,2,2001019,7
9000297,"Chevalet de peinture",0,2,2010018,7
2002340,"Interfaces de commande pour soudage",0,2,1000272,7
2008697,"Véhicules anti incendie",0,2,1000367,7
1002236,"Navettes de stockage automatiques",0,2,1000411,7
2017629,"Bacs de rétention anti-feu ",0,2,1000367,7
9000596," chaufferie en container",0,2,1000343,7
2011644,"Régulateurs numériques pour refroidissement",0,2,2011641,7
2003767,"Convoyeurs / transporteurs à courroies",0,2,1000399,7
2018403,"Unités de traitement des condensats",0,2,1000035,7
2016825,"Sécheur de maillot de bain",0,2,9000374,7
2017516,"Autres matériels antistatiques ",0,2,2004130,7
2019384,"Extincteur automatique ",0,2,1000367,7
2009322,"Distributeurs d'air chaud pour cheminées",0,2,2006083,7
2003545,"Tabliers et fourches peseurs",0,2,2000477,7
2003544,"Barres de pesage",0,2,2000477,7
9000291,"Bac à livres",0,2,2005198,6
9000400,"Gaz combustible",0,2,2008685,6
2008132,"Filet pour palette",0,2,2007619,6
2008942,"Ballons électriques",0,2,2008684,6
2019311,"Plateforme de travail sur mât",0,2,1000401,6
2019338,"Doublure de conteneur",0,2,1000415,6
1001946,"Guichets pare-balles",0,2,2012830,6
2007165,"Détecteurs pour la sécurité routière",0,2,1000384,6
9000133,"Chariot porte-container",0,2,1000392,6
9000631,"Couverture anti-feu",0,2,1000367,6
2003381,"Autres climatiseurs",0,2,1000351,6
2017569," Grilles acoustiques de ventilation",0,2,1000358,6
2009971,"Climatiseurs militaires",0,2,1000351,6
9000110,"Housse de siège",0,2,9000083,6
2017514,"Protections individuelles antistatiques",0,2,2004130,6
2007952,"Kit mixte éolien-solaire",0,2,2009368,6
2017515,"Protections antistatiques des produits",0,2,2004130,6
2014014,"Scanners de sûreté",0,2,9000391,5
2018875,"Basculeur de GRV IBC",0,2,9000359,5
2018184,"Transpalette thermique",0,2,1000395,5
2003823,"Scies à câble",0,2,1000262,5
2007981,"Chauffe-eau aérothermiques",0,2,2008684,5
1002279,"Pompes hydrauliques vide-conteneurs",0,2,1000215,5
2009248,"Tunnels de peinture",0,2,2009246,5
2019766,"Moteur de désenfumage",0,2,1000365,5
2017308,"Parois et cloisons blindées",0,2,2012830,5
2018896,"Convoyeur à godet",0,2,1000399,5
2018255,"Trémie à fond ouvrant",0,2,1000399,5
9000307,"Jeux de barres",0,2,1000999,5
9000641,SIRH,0,2,9000375,5
9000604,"Dématérialisation des documents",0,2,9000375,5
2003253,"Gicleurs pour chaudières",0,2,1000343,5
2008349,"Espaces de travail modulables",0,2,1000422,5
2019427,"Ascenseur à palette",0,2,2013732,5
2004178,"Tables techniques",0,2,1000999,5
2019049,"Masque auto sauveteur",0,2,2006800,4
2011558,"Bras anti-couple de vissage",0,2,9000381,4
2017017," Portes blindées de caves",0,2,2012830,4
1001395,"Matériels de clinchage",0,2,9000381,4
9000456,"Drones de mesures de radioactivité",0,2,9000388,4
2008669,"Magasins de stockage pour produits dangereux",0,2,2008392,4
1001942,"Chambres fortes",0,2,1000375,4
2016790,"Aerosols pour extincteurs",0,2,1000367,4
9000085,"Gradin modulable",0,2,9000083,4
2002177,"Pesages aéronautiques portables",0,2,2000477,4
9000582,"filtration membranaire",0,2,2007259,4
2019337,Twist-lock,0,2,1000415,4
2019522,"Levage de container",0,2,1000415,4
2012818,"Pieds de support convoyeurs / transporteurs",0,2,1000399,4
9000048,"Chauffage de surface hydronique - Dégeleuse de sol",0,2,2008685,4
2018468,"Chariot d'air respirable",0,2,2006800,4
2003424,"Générateurs d'air froid",0,2,1000351,4
2003145,"Tabliers de recouvrement",0,2,1000386,4
9000306,"Contacteur sur barreaux",0,2,1000181,4
2018551,"Produit d'enduction",0,2,2009246,4
2017601,"Papiers sécurisés",0,2,1000422,4
9000666,"Chariot preparateur de commande",0,2,1000396,4
2001889,"Neutraliseurs pour chaudières",0,2,1000343,4
9000584,"Robot de livraison",0,2,9000373,4
2018991,"Test d'intégrité des filtres",0,2,1000217,4
9000475,"Conseil en financement public",0,2,9000375,4
2011288,"Rideaux d'air à gaz",0,2,2007666,3
2018754,"Table rotative de vernissage ",0,2,2009246,3
9000533,"Radiateur hydraulique eau chaude",0,2,2010744,3
2009441,"Cartes et badges réinscriptibles",0,2,2013979,3
2016736,"Drones voilure tournante",0,2,9000388,3
9000594,"Porte conteneur à déchets",0,2,1000397,3
9000583,"Robot d'accueil",0,2,9000373,3
2016240,"Pompe à membrane",0,2,1000215,3
2019327,"Télécommande BAES",0,2,9000389,3
2017344,"Cloisons extensibles accordéon",0,2,2001553,3
2017489,Lève-conteneur,0,2,9000359,3
9000309,"Tresses de masse",0,2,1000999,3
9000613,"Entreprise de demenagement",0,2,9000375,3
2019598,"Désenfumage mécanique",0,2,1000365,3
2011512,"Convoyeurs / transporteurs à taquets",0,2,1000399,3
2007923,"Portillons relevables pour convoyeurs",0,2,1000399,3
2017011," Rideaux de scène ",0,2,9000083,3
2008048,"Groupes électrogènes d'éclairage",0,2,2019096,3
2017586,"Tours de vidéosurveillance mobile",0,2,1000377,3
2019463,"Chariot porte-bobine",0,2,1000396,3
2016733,"Mini chambres fortes",0,2,1000375,3
9000642,"Chaudière à miscanthus",0,2,1000343,2
9000568,"Container solaire",0,2,2009368,2
2007834,"Éolienne de pompage",0,2,2009367,2
2018381,"Sécheurs hybrides",0,2,9000385,2
9000571,"Modification d'entreprise en ligne",0,2,9000375,2
2016358,"Machines de soudure par impulsion",0,2,1000272,2
9000662,"Réparation de flexible hydraulique",0,2,2002048,2
9000640,"Facturation électronique",0,2,9000375,2
2016917,"Systèmes antivol pour engins de travaux publics",0,2,1000072,2
2018356,"Centrales hydropneumatiques",0,2,1000036,2
2016404,"Ampèremètres analogiques",0,2,9000326,2
9000597,"Pochette FOD",0,2,2005495,2
9000660,"fournisseur de gaz et d'électricité",0,1,1000003,2
9000570,"Création d'entreprise en ligne",0,2,9000375,2
9000202,"Vestiaire automatique",0,2,9000378,2
2007980,"Chauffe-eau géothermiques",0,2,2008684,2
2008229,"Bornes à jetons",0,2,2012827,2
2018454,"Chariot présentoir pour posters",0,2,2005198,2
2015569,"Basculeurs pour chariot",0,2,9000359,2
2003252,"Systèmes de gestion manuel d'entrepôts",0,2,1000410,2
2010373,"Postes de peinture",0,2,2009246,2
9000558,"Bureau d'étude d'éclairage",0,2,2019096,2
2009214,"Logiciels de création de devis en électricité",0,2,1000029,1
9000667,"Tableau d'affichage",0,2,2002383,1
2018272,"Chaudière mixte",0,2,1000343,1
2016359,"Machines de soudure par haute fréquence",0,2,1000272,1
9000067,"Bascule de circuit",0,2,2000477,1
2013971,"Plates-formes de survie en zone inondable",0,2,9000390,1
9000298,"Fauteuil d'allaitement",0,2,2001558,1
2013344,"Enrubanneuses de câbles",0,2,1000999,1
9000606,"Entreprise VPG",0,2,9000673,1
2013775,"Racks de stockage pour bateaux",0,2,1000409,1
2004370,"Véhicules électriques",0,2,1000397,1
2011063,"Fichiers pour cartes de visite",0,3,2011060,0
2002654,Repose-pieds,0,2,2012468,0
2012548,"Coffret d'extracteur de pièces mécaniques",0,2,2012174,0
2003790,"Pinces pour terminaux électriques",0,2,2012174,0
2012130,"Pinces de serrage",0,2,2012174,0
2002442,"Coffrets de pinces",0,2,2012174,0
2002434,"Extracteurs à rotule",0,2,2012174,0
2002401,"Pinces diverses",0,2,2012174,0
2004413,"Presses manuelles mécaniques",0,2,2012174,0
2003219,"Marchepieds de bureaux",0,2,2012468,0
2011335,"Rails din",0,3,2010792,0
2011048,"Tubes fluorescents",0,3,2011047,0
2011147,"Pinces universelles",0,2,2012174,0
2001586,Dictaphones,0,2,2012688,0
1002308,"Traducteurs électroniques",0,2,2012692,0
2002612,Tréteaux,0,2,2012468,0
2012552,"Accessoires pour extracteurs de pièces",0,2,2012174,0
2011302,"Placards de bureaux",0,3,2012285,0
2003751,"Accessoires pour radiateurs",0,2,2010744,0
2011062,"Distributeurs de cartes de visite",0,3,2011060,0
2011064,"Pochettes pour cartes de visite",0,3,2011060,0
2004011,"Pinces à collier",0,2,2012174,0
2011061,"Classeurs pour cartes de visite",0,3,2011060,0
2013942,"Extracteurs d'injecteurs, bougies d'allumage",0,2,2012174,0
2004001,Tenailles,0,2,2012174,0
2001556,Estrades,0,2,2012468,0
2010947,"Plafonniers rectilignes",0,3,2010944,0
2011055,"Indicateurs fluorescents",0,3,2011426,0
2013212,"Accessoires pour étaux",0,2,2012174,0
2011146,"Clés mixtes",0,3,1000257,0
2011053,"Tubes fluo-compacts",0,3,2011047,0
2011049,"Lampes fluo-compactes",0,3,2011047,0
2012937,"Accessoires pour pinces",0,2,2012174,0
1001157,"Raccords pneumatiques coudés",0,2,2002048,0
1001821,"Logiciels de simulation et de gestion",0,3,1000361,0
2008235,"Bornes de délimitation",0,2,2012827,0
2008783,"Correcteurs d'orthographe électroniques",0,2,2012692,0
2013178,"Boîtes à fiches",0,3,2013176,0
2010821,"Accessoires pour éléments de manoeuvre",0,2,2010578,0
2010687,"Manettes de manoeuvre",0,2,2010578,0
2010579,"Boutons de manoeuvre",0,2,2010578,0
2012426,"Accessoires pour commutateurs",0,3,2005049,0
2012515,"Bacs d'archives",0,3,2010161,0
2012520,"Caisses d'archives",0,3,2010161,0
2010349,"Accessoires pour planchers chauffants",0,2,2010332,0
2017821,"Table(s) élévatrice(s) électrique(s)",0,2,2013732,0
2012523,"Autres matériels d'archivages",0,3,2010161,0
2013276,"Tiroirs de rangement multimédia",0,3,2013268,0
2012292,Surmeubles,0,3,2012285,0
2013278,"Boîtes de rangement multimédia",0,3,2013268,0
2013881,"Rotors et stators de moteurs électriques",0,3,2011961,0
2013936,"Accessoires pour meubles de bureaux",0,3,2012285,0
2007151,"Lampes à énergies fossiles",0,2,2019096,0
2002947,Baladeuses,0,2,2019096,0
2003336,"Panneaux chauffants",0,2,2010332,0
2014007,"Accessoires pour amplificateurs",0,3,1000952,0
1001740,"Planchers chauffants hydrauliques",0,2,2010332,0
2007812,"Bracelets d'identification",0,2,2013979,0
2012293,"Autres mobiliers de rangement",0,3,2012285,0
2012715,"Accessoires machines à écrire",0,2,2013189,0
2008788,"Dictionnaires électroniques",0,2,2012692,0
2011492,"Tubes halogènes",0,3,2011489,0
2001551,"Ciseaux de bureau",0,2,2012731,0
2012732,"Rogneuses de bureau",0,2,2012731,0
2012741,"Accessoires pour outils de découpe",0,2,2012731,0
2012792,"Cutters de bureau",0,2,2012731,0
2011374,"Tableaux en verre",0,3,2004199,0
2010721,"Clés à douille",0,3,1000257,0
2006958,"Accessoires de barrière de sécurité",0,2,2012828,0
2011385,"Tableaux d'écriture mixtes",0,3,2004199,0
2011406,"Indicateurs incandescents",0,3,2011426,0
2011493,"Ampoules halogènes",0,3,2011489,0
2010576,"Raccords de ventilation",0,2,2010626,0
2011517,"Lampes à vapeur de sodium",0,3,2011515,0
2012068,"Accessoires pour afficheurs",0,3,2011427,0
2012131,"Accessoires pour clé",0,3,1000257,0
1001903,"Entrebâilleurs de sécurité",0,2,2012830,0
2012132,"Clés en croix",0,3,1000257,0
2012286,"Rangements multi-usages",0,3,2012285,0
2012287,"Colonnes de rangement",0,3,2012285,0
2008023,"Machines à écrire",0,2,2013189,0
2012288,"Crédences de bureau",0,3,2012285,0
2012289,"Étagères de bureau",0,3,2012285,0
2010722,"Clés à ergot",0,3,1000257,0
2010389,"Supports de modules",0,3,2010785,0
2010403,"Câbles à aiguille",0,3,2008280,0
2004213,"Accessoires pour tableaux",0,3,2008150,0
1001037,Minuteries,0,3,2010661,0
2002429,"Masses et massettes",0,3,1000258,0
2002440,"Coffrets à  clés",0,3,1000257,0
2003069,"Marteaux de mécanicien",0,3,1000258,0
2003169,Appliques,0,3,2010983,0
2003991,"Marteaux de menuisier",0,3,1000258,0
1001036,Télérupteurs,0,3,2011317,0
2004005,"Marteaux divers",0,3,1000258,0
2004010,"Contacteurs de moteurs électriques",0,3,2011961,0
2004013,"Balais pour  moteurs",0,3,2011961,0
2004200,"Ventouses de fixation",0,3,2008150,0
1000968,"Boutons poussoirs électriques",0,3,2008592,0
2004295,"Clés de filtre à huile",0,3,1000257,0
2002415,"Douilles de clé",0,3,1000257,0
2004611,"Diodes électro-luminescentes",0,3,2008352,0
2005083,Douilles,0,3,2011499,0
2005256,"Marteaux à piquer",0,3,1000258,0
2005435,"Bibliothèques de bureau",0,3,2012285,0
2012811,Livrets,0,2,2011176,0
2006120,"Combustibles pour cheminées",0,3,2006109,0
2006714,"Interrupteurs programmables",0,3,2010661,0
2011312,"Bustes de marianne",0,2,2011311,0
2011313,"Médailles et décorations",0,2,2011311,0
2011177,Répertoires,0,2,2011176,0
2008776,Protège-cahiers,0,2,2011176,0
2001530,Cahiers,0,2,2011176,0
2002428,"Marteaux rivoirs",0,3,1000258,0
1001038,"Indicateurs lumineux",0,3,2011426,0
2007153,Plafonniers,0,3,2010944,0
2001532,"Chemises simples",0,3,2010153,0
2011182,Registres,0,2,2011176,0
1001338,"Clés plates",0,3,1000257,0
1002300,"Boîtes d'archives",0,3,2010161,0
1001337,"Clés à rochet",0,3,1000257,0
1001336,"Clés à choc",0,3,1000257,0
2011183,"Carnets imprimés",0,2,2011176,0
1002583,"Clés torx",0,3,1000257,0
2000524,"Projecteurs d'éclairage extérieur",0,3,2010430,0
1001335,"Clés à sangle",0,3,1000257,0
2001494,"Lampes halogènes",0,3,2011489,0
2001531,"Pochettes perforées",0,3,2010153,0
1001334,"Clés allen",0,3,1000257,0
2001537,"Fichiers de classement",0,3,2013176,0
2002409,"Autres clés de serrage",0,3,1000257,0
1001333,"Clés à cliquet",0,3,1000257,0
2001704,"Électrovannes pneumatiques",0,3,2002152,0
2001741,"Équipements pour lampes",0,3,2011499,0
2001758,Pèse-colis,0,3,2013034,0
2001862,"Autres systèmes d'éclairage par led",0,3,2008352,0
2011184,"Carnets vierges",0,2,2011176,0
2011178,Pense-bêtes,0,2,2011176,0
1001068,"Démarreurs électromécaniques",0,3,2003782,0
2002043,Pèse-lettres,0,3,2013034,0
2002403,"Clés à pipe",0,3,1000257,0
2002404,"Clés à molette",0,3,1000257,0
2002407,"Clés polygonales",0,3,1000257,0
2002408,"Clés grippings",0,3,1000257,0
2007150,"Lampes à incandescence",0,3,2011489,0
2007552,"Marteaux piqueurs",0,3,1000258,0
2002400,"Pinces à dénuder",0,2,2012174,0
2002097,"Accessoires robinetterie et vannes",0,2,2011698,0
2008648,"Équipements pour interrupteurs électriques",0,3,2008591,0
2008700,"Boutons poussoirs muraux",0,3,2008592,0
2008720,"Interrupteurs inverseurs de polarités",0,3,2008591,0
2008753,"Commutateurs à clé",0,3,2005049,0
2008821,"Accessoires pour distributeurs pneumatiques",0,3,1000208,0
2008889,"Lampes à décharge",0,3,2011515,0
2009964,"Accessoires pour marteaux",0,3,1000258,0
2010022,"Accessoires pour vannes et électrovannes",0,3,2002152,0
2010154,"Chemises à rabats",0,3,2010153,0
2010155,"Chemises extensibles",0,3,2010153,0
2010156,Sous-chemises,0,3,2010153,0
2010158,"Chemises de présentation",0,3,2010153,0
2010159,Chemises-pochettes,0,3,2010153,0
2008626,Commutateurs,0,3,2005049,0
2010163,"Pochettes d'archives",0,3,2010161,0
2010167,"Pochettes coins",0,3,2010153,0
2010204,"Accessoires pour fichiers et boîtes à fiches",0,3,2013176,0
1001728,"Chauffages de piscine",0,2,2011728,0
2001974,Hygrostats,0,2,2012030,0
